,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2013-10-14,35.21240234375,58.60043716430664,13.797334671020508,39.21219253540039,28.4617977142334,31.728588104248047,27.64607810974121,44.267696380615234,54.27943801879883
2013-10-15,34.997989654541016,58.38640213012695,13.69593334197998,38.81990051269531,28.28696632385254,31.440446853637695,27.259565353393555,43.984588623046875,53.763675689697266
2013-10-16,35.35258865356445,59.26338195800781,13.986620903015137,39.07865905761719,28.557947158813477,31.907730102539062,27.507518768310547,44.8853874206543,54.43061065673828
2013-10-17,35.81439208984375,59.38768005371094,14.108296394348145,39.379127502441406,28.566679000854492,32.26597213745117,27.952367782592773,45.26285934448242,54.83076858520508
2013-10-18,35.92158889770508,60.03681945800781,14.13533878326416,39.8047981262207,29.056209564208984,32.312705993652344,28.025291442871094,45.082706451416016,55.168678283691406
2013-10-21,35.91334533691406,59.767494201660156,14.108296394348145,39.90496063232422,29.21354866027832,32.24261474609375,27.966949462890625,44.851070404052734,55.31096267700195
2013-10-22,36.43287658691406,60.09896469116211,14.13533878326416,40.17203903198242,29.204801559448242,32.64759063720703,28.324291229248047,45.27143859863281,55.6844367980957
2013-10-23,36.19373321533203,59.15978240966797,14.020416259765625,40.18874740600586,29.064937591552734,32.70988845825195,28.346160888671875,45.18565368652344,55.32875442504883
2013-10-24,36.37514114379883,59.44294357299805,14.040695190429688,40.489219665527344,29.13487434387207,32.64759063720703,28.287824630737305,45.18565368652344,55.88008117675781
2013-10-25,36.482357025146484,59.802001953125,14.101540565490723,40.6978759765625,29.283475875854492,32.72547149658203,28.586814880371094,45.24569320678711,56.298030853271484
2013-10-28,36.300926208496094,59.850341796875,14.067734718322754,40.63945388793945,29.379627227783203,33.15381622314453,28.52847671508789,45.40012741088867,56.19129943847656
2013-10-29,36.37514114379883,60.2715950012207,14.108296394348145,40.75631332397461,29.571950912475586,33.44197082519531,28.5649356842041,45.70039367675781,56.52033233642578
2013-10-30,36.152496337890625,59.86417007446289,14.054217338562012,40.57268142700195,29.5107479095459,33.15381622314453,28.382627487182617,45.45159149169922,56.24467849731445
2013-10-31,36.094764709472656,59.65700912475586,13.905494689941406,40.58102798461914,29.414596557617188,32.98246383666992,28.280532836914062,45.27143859863281,56.3869514465332
2013-11-01,36.01231002807617,59.44294357299805,13.93929672241211,40.873165130615234,29.42333221435547,33.107078552246094,28.484725952148438,45.57170486450195,56.52033233642578
2013-11-04,36.16073989868164,60.18182373046875,13.946057319641113,41.023414611816406,29.5369815826416,33.13824462890625,28.54306411743164,45.606014251708984,56.71595764160156
2013-11-05,36.00405502319336,59.63628387451172,13.871696472167969,40.98167037963867,29.45830726623535,33.20053482055664,28.3388729095459,45.45159149169922,56.71595764160156
2013-11-06,36.25145721435547,59.81583786010742,13.93929672241211,41.09851837158203,29.755516052246094,33.55878829956055,28.72537612915039,45.34864807128906,56.57368469238281
2013-11-07,35.773155212402344,58.8904914855957,13.783812522888184,40.66450119018555,29.370880126953125,33.06814193725586,28.45555877685547,44.945430755615234,55.39988327026367
2013-11-08,36.44111251831055,59.767494201660156,14.101540565490723,41.21537780761719,29.63312530517578,33.231685638427734,28.40450668334961,45.606014251708984,56.28022766113281
2013-11-11,36.424617767333984,59.87798309326172,14.108296394348145,41.18199157714844,29.6680965423584,33.130455017089844,28.397214889526367,45.717552185058594,56.36916732788086
2013-11-12,36.30916976928711,59.32555389404297,13.973094940185547,41.19867706298828,29.746768951416016,33.184967041015625,28.15655517578125,45.691810607910156,56.27133560180664
2013-11-13,36.507083892822266,59.84347152709961,14.09477710723877,41.44073486328125,30.000253677368164,33.46533966064453,28.295116424560547,45.94916915893555,57.16059112548828
2013-11-14,36.81221389770508,60.202537536621094,14.216456413269043,41.59931564331055,29.92159652709961,33.706764221191406,28.54306411743164,46.33523178100586,57.56076431274414
2013-11-15,37.051361083984375,60.53401565551758,14.284062385559082,41.74120330810547,29.982778549194336,33.74569320678711,28.710790634155273,46.60116958618164,57.756370544433594
2013-11-18,36.82044982910156,60.07133865356445,14.27729606628418,41.807979583740234,29.869142532348633,33.64445495605469,28.674325942993164,46.395294189453125,57.30287170410156
2013-11-19,36.704994201660156,60.174896240234375,14.29758071899414,41.50750732421875,29.764238357543945,33.51984405517578,28.462841033935547,46.4467658996582,57.05388259887695
2013-11-20,36.40813446044922,60.02989959716797,14.257022857666016,41.32386779785156,29.6680965423584,33.379669189453125,28.149255752563477,46.58402633666992,56.76042556762695
2013-11-21,36.704994201660156,60.60307693481445,14.459827423095703,41.65773391723633,29.92159652709961,33.44197082519531,28.214895248413086,46.772769927978516,57.347328186035156
2013-11-22,36.8946647644043,60.9276237487793,14.527420997619629,42.02498245239258,29.860401153564453,33.613311767578125,28.193016052246094,47.3990364074707,57.66744613647461
2013-11-25,36.66377258300781,60.375179290771484,14.54770565032959,41.93318557739258,29.860401153564453,33.55878829956055,28.083627700805664,47.587772369384766,57.72080993652344
2013-11-26,36.573081970214844,60.22325134277344,14.534178733825684,42.01664733886719,29.965307235717773,33.527645111083984,27.8065128326416,47.45051193237305,58.05873107910156
2013-11-27,36.59781265258789,59.81583786010742,14.574743270874023,42.183570861816406,30.201311111450195,33.551002502441406,27.748167037963867,47.433345794677734,58.281028747558594
2013-11-29,36.56481170654297,59.6915168762207,14.520666122436523,42.06671905517578,30.32369613647461,33.49648666381836,27.733592987060547,47.40760803222656,58.334381103515625
2013-12-02,36.47410202026367,59.73296356201172,14.51390266418457,41.89144515991211,30.2275333404541,33.317359924316406,27.616907119750977,47.424766540527344,58.05873107910156
2013-12-03,36.045284271240234,59.87798309326172,14.365180015563965,41.53254699707031,30.297473907470703,33.48090362548828,27.755462646484375,47.01298522949219,57.50737380981445
2013-12-04,36.218467712402344,59.68462371826172,14.398982048034668,41.365604400634766,30.32369613647461,33.40303039550781,27.879438400268555,46.8499870300293,57.37400436401367
2013-12-05,36.01231002807617,59.48439407348633,14.263779640197754,41.382301330566406,30.2275333404541,33.099300384521484,27.653364181518555,46.764190673828125,57.43626022338867
2013-12-06,36.507083892822266,59.67082595825195,14.459827423095703,42.01664733886719,30.437326431274414,33.551002502441406,28.0325870513916,47.373294830322266,57.916439056396484
2013-12-09,36.69675064086914,59.75367736816406,14.520666122436523,42.12514877319336,30.53347396850586,33.667823791503906,27.86485481262207,47.46767044067383,57.87198257446289
2013-12-10,36.80396270751953,59.574127197265625,14.466581344604492,42.03334426879883,30.472299575805664,33.379669189453125,27.587732315063477,47.278926849365234,57.907554626464844
2013-12-11,36.1772346496582,58.73165512084961,14.27054214477539,41.373966217041016,30.19256591796875,33.43416976928711,27.361665725708008,46.463924407958984,57.37400436401367
2013-12-12,36.103023529052734,58.98025894165039,14.27054214477539,41.41568374633789,29.991525650024414,32.974693298339844,27.398122787475586,46.12934112548828,57.19615173339844
2013-12-13,36.27619552612305,58.786903381347656,14.284062385559082,41.5408935546875,29.89535903930664,32.92017364501953,27.354373931884766,46.16365051269531,57.338443756103516
2013-12-16,36.424617767333984,59.29792022705078,14.371946334838867,41.93318557739258,30.19256591796875,32.912384033203125,27.500225067138672,46.249446868896484,57.711917877197266
2013-12-17,36.66377258300781,58.95954513549805,14.27729606628418,41.916473388671875,30.183837890625,32.75662612915039,27.44917106628418,46.02639389038086,57.56076431274414
2013-12-18,37.10908508300781,59.850341796875,14.608538627624512,42.61758804321289,30.419851303100586,33.30178451538086,27.813814163208008,47.16738510131836,58.4144287109375
2013-12-19,37.166812896728516,60.02299118041992,14.588266372680664,42.65932846069336,30.472299575805664,33.23949432373047,27.60961151123047,47.064453125,58.37886047363281
2013-12-20,37.28464889526367,60.12913513183594,14.677238464355469,43.00243377685547,30.710355758666992,33.3901481628418,27.883060455322266,47.30133819580078,58.62168502807617
2013-12-23,37.46721267700195,60.19160079956055,14.745158195495605,43.170223236083984,31.11444664001465,33.3587532043457,27.772506713867188,47.48225021362305,58.88062286376953
2013-12-24,37.87383270263672,60.52460861206055,14.772320747375488,43.37156295776367,31.202280044555664,33.40583801269531,27.883060455322266,47.39609146118164,59.0056037902832
2013-12-26,38.081298828125,60.95475769042969,14.806286811828613,43.67356872558594,31.28134536743164,33.539249420166016,27.757766723632812,47.74929428100586,59.443084716796875
2013-12-27,38.197452545166016,61.25304412841797,14.79948616027832,43.62324523925781,31.25499153137207,33.617733001708984,27.868324279785156,47.70622253417969,59.16630935668945
2013-12-30,38.22235870361328,60.81598663330078,14.772320747375488,43.581295013427734,31.19349479675293,33.704036712646484,27.934654235839844,47.78375244140625,59.434139251708984
2013-12-31,38.35513687133789,61.40568542480469,14.84703540802002,43.84135055541992,31.39553451538086,33.72758483886719,27.986255645751953,47.757904052734375,59.66627883911133
2014-01-02,38.04808807373047,60.53152847290039,14.765533447265625,43.228946685791016,31.088088989257812,33.311683654785156,27.55875587463379,47.49085998535156,59.38950729370117
2014-01-03,37.956809997558594,60.30952453613281,14.867409706115723,43.34639358520508,30.938758850097656,33.24889373779297,27.470306396484375,47.602848052978516,59.22880554199219
2014-01-06,37.74936294555664,60.39279556274414,14.880996704101562,43.094722747802734,30.88604164123535,33.123348236083984,27.514537811279297,47.40471649169922,58.862762451171875
2014-01-07,37.6829719543457,60.850677490234375,14.887787818908691,43.3631706237793,31.167150497436523,33.303836822509766,27.757766723632812,47.904354095458984,59.219879150390625
2014-01-08,37.90702819824219,60.42745590209961,14.935324668884277,43.28767395019531,31.167150497436523,33.05272674560547,27.610347747802734,48.326446533203125,59.05916976928711
2014-01-09,37.757659912109375,60.24013900756836,14.989665031433105,43.497398376464844,30.965112686157227,33.22535705566406,27.772506713867188,48.688255310058594,59.050235748291016
2014-01-10,37.87383270263672,60.28872299194336,14.962492942810059,43.564517974853516,31.026594161987305,33.272438049316406,28.170522689819336,48.877769470214844,59.22880554199219
2014-01-13,37.35932922363281,59.088497161865234,14.738364219665527,43.0359992980957,30.69278335571289,33.084110260009766,27.883060455322266,48.48150634765625,58.0413703918457
2014-01-14,37.882137298583984,59.85858917236328,14.86061954498291,43.489009857177734,31.211063385009766,33.256744384765625,27.919910430908203,49.0931282043457,58.541343688964844
2014-01-15,38.11447525024414,59.68512725830078,15.037206649780273,43.799407958984375,31.58880043029785,33.264591217041016,27.868324279785156,49.05006408691406,58.68418884277344
2014-01-16,38.20576095581055,59.76839828491211,14.942115783691406,43.69035720825195,31.580007553100586,33.272438049316406,28.059955596923828,49.17066192626953,58.3716926574707
2014-01-17,38.11447525024414,59.6712646484375,14.89457893371582,43.47224044799805,31.404329299926758,33.01347732543945,28.052587509155273,49.11896514892578,58.11280059814453
2014-01-21,38.346839904785156,60.16383361816406,14.908158302307129,43.514183044433594,31.56243896484375,33.1390266418457,28.362154006958008,49.40324401855469,58.05923080444336
2014-01-22,37.97340393066406,60.44135284423828,14.914955139160156,43.64839553833008,31.527311325073242,33.1390266418457,28.391632080078125,49.44631576538086,58.211002349853516
2014-01-23,37.40913391113281,59.7545051574707,14.670443534851074,43.12828826904297,31.46581268310547,32.84868621826172,28.310558319091797,49.10173797607422,57.8003044128418
2014-01-24,36.4050178527832,58.50572204589844,14.33764362335205,41.78602981567383,30.85968780517578,32.55049133300781,27.99361228942871,47.94742202758789,56.69322967529297
2014-01-27,36.255645751953125,58.297584533691406,14.249350547790527,41.82796859741211,30.569805145263672,32.41710662841797,28.059955596923828,47.559783935546875,56.47004699707031
2014-01-28,36.463104248046875,58.74159240722656,14.439522743225098,42.222251892089844,30.385332107543945,32.668209075927734,28.16314697265625,48.197235107421875,56.86286163330078
2014-01-29,36.61247634887695,58.41554260253906,14.269725799560547,41.769256591796875,30.14813804626465,32.095359802246094,28.14840316772461,47.757904052734375,55.95219802856445
2014-01-30,36.78673553466797,58.60285949707031,14.473483085632324,42.18031692504883,30.517101287841797,32.14243698120117,28.583276748657227,48.62794876098633,56.88966369628906
2014-01-31,36.546085357666016,57.84665298461914,14.303683280944824,41.97058868408203,30.587369918823242,31.985492706298828,28.819129943847656,48.205848693847656,56.086116790771484
2014-02-03,35.69135665893555,56.81291580200195,13.943717002868652,40.804500579833984,29.94611358642578,31.294925689697266,28.590639114379883,47.258277893066406,54.613006591796875
2014-02-04,36.006690979003906,57.395694732666016,14.079554557800293,41.064571380615234,30.0603084564209,31.4597225189209,28.421117782592773,47.723453521728516,55.2826042175293
2014-02-05,36.048187255859375,56.83372116088867,14.065969467163086,41.04779052734375,30.086654663085938,31.483253479003906,28.295814514160156,47.45640182495117,55.35402297973633
2014-02-06,36.587581634521484,57.680137634277344,14.283306121826172,41.618255615234375,30.42047691345215,31.8206844329834,28.502195358276367,47.723453521728516,56.52360153198242
2014-02-07,37.093780517578125,58.30451583862305,14.459895133972168,42.33970642089844,30.833337783813477,32.118900299072266,28.656980514526367,48.54180908203125,57.2199821472168
2014-02-10,37.27634811401367,58.02007293701172,14.473483085632324,42.071266174316406,30.894824981689453,32.24444580078125,28.870725631713867,48.94668197631836,57.184288024902344
2014-02-11,37.70786666870117,58.776275634765625,14.62290096282959,42.54104995727539,31.27256202697754,32.621116638183594,29.143442153930664,49.60999298095703,57.6038932800293
2014-02-12,37.641475677490234,58.63752746582031,14.62290096282959,42.78432846069336,31.39553451538086,32.4798698425293,29.1802978515625,49.60999298095703,57.65745544433594
2014-02-13,37.96511459350586,58.915035247802734,14.677238464355469,42.81787109375,31.623939514160156,32.64464569091797,29.497236251831055,49.963172912597656,57.836021423339844
2014-02-14,38.272159576416016,59.68512725830078,14.697609901428223,43.094722747802734,31.685420989990234,32.83298873901367,29.688873291015625,50.144073486328125,58.18421936035156
2014-02-18,38.29705810546875,59.955692291259766,14.72478199005127,43.06116485595703,31.702993392944336,32.64464569091797,29.792049407958984,50.609256744384766,58.255653381347656
2014-02-19,38.0315055847168,60.03201675415039,14.521024703979492,42.65849304199219,31.597583770751953,32.574031829833984,29.622528076171875,50.29913330078125,57.7824592590332
2014-02-20,38.4298210144043,60.42745590209961,14.561775207519531,43.06116485595703,31.702993392944336,32.71527862548828,29.85102653503418,50.75569152832031,58.09492874145508
2014-02-21,38.330238342285156,59.94877243041992,14.588945388793945,43.111507415771484,31.580007553100586,32.64464569091797,29.88788414001465,50.66093063354492,58.211002349853516
2014-02-24,38.197452545166016,60.850677490234375,14.697609901428223,43.43868637084961,31.702993392944336,32.76237106323242,29.814167022705078,51.03996276855469,58.45207214355469
2014-02-25,38.33854675292969,60.82289505004883,14.609321594238281,43.29606628417969,31.615140914916992,32.88792419433594,29.777315139770508,50.91075134277344,58.862762451171875
2014-02-26,38.62898635864258,60.44135284423828,14.588945388793945,43.33800506591797,31.641508102416992,32.85652542114258,29.68148422241211,50.91075134277344,59.19309616088867
2014-02-27,38.93602752685547,60.50379180908203,14.663658142089844,43.58967208862305,31.896251678466797,33.00562286376953,29.6077880859375,51.203643798828125,59.434139251708984
2014-02-28,39.06880187988281,60.80905532836914,14.738364219665527,43.67356872558594,31.93138313293457,33.23320388793945,29.814167022705078,51.203643798828125,59.675201416015625
2014-03-03,38.97750473022461,60.42052459716797,14.62290096282959,43.37995147705078,31.58880043029785,33.05272674560547,29.519344329833984,50.82461166381836,59.112728118896484
2014-03-04,39.59159851074219,61.07960510253906,14.921741485595703,44.00912857055664,32.00166320800781,33.5000114440918,29.733095169067383,51.7894172668457,59.853759765625
2014-03-05,39.68288040161133,60.510711669921875,15.077953338623047,44.067840576171875,32.045589447021484,33.3901481628418,29.53409194946289,51.66020202636719,60.103759765625
2014-03-06,39.83224868774414,60.94778823852539,15.125504493713379,44.31953430175781,32.08952331542969,33.382301330566406,29.38667869567871,51.34147644042969,60.255523681640625
2014-03-07,39.657989501953125,61.06573486328125,15.193425178527832,44.46214294433594,31.992889404296875,33.476463317871094,29.475120544433594,51.21226501464844,60.16624450683594
2014-03-10,39.624794006347656,61.162845611572266,15.200210571289062,44.269195556640625,31.94017791748047,33.50786590576172,29.401416778564453,51.427616119384766,60.00553512573242
2014-03-11,39.218170166015625,60.4691047668457,15.098332405090332,43.95041275024414,31.869892120361328,33.4921760559082,29.32032585144043,51.32424545288086,59.65736389160156
2014-03-12,39.20158386230469,60.47602844238281,15.071168899536133,43.86653518676758,31.922603607177734,33.56278610229492,29.688873291015625,51.31563186645508,59.56806182861328
2014-03-13,38.91943359375,59.87245178222656,14.901369094848633,43.2457275390625,31.492170333862305,33.397987365722656,29.998441696166992,50.61785888671875,58.84489440917969
2014-03-14,38.91943359375,59.92795181274414,14.806286811828613,43.07794189453125,31.298908233642578,33.4136848449707,30.13848114013672,50.34221649169922,58.79132843017578
2014-03-17,39.23476791381836,60.2470817565918,14.962492942810059,43.6064567565918,31.667856216430664,33.6098747253418,30.337486267089844,50.83322525024414,59.184173583984375
2014-03-18,39.45882034301758,60.75353240966797,15.037206649780273,43.84135055541992,32.08072280883789,33.68050003051758,30.29326057434082,51.37592697143555,59.443084716796875
2014-03-19,39.11029815673828,60.29564666748047,15.030417442321777,43.38833236694336,31.94894027709961,33.42153549194336,29.814167022705078,51.22087860107422,59.050235748291016
2014-03-20,39.633087158203125,60.53152847290039,15.268135070800781,43.514183044433594,32.19492721557617,33.539249420166016,29.88050079345703,51.22087860107422,59.20201873779297
2014-03-21,39.466453552246094,60.696773529052734,15.270177841186523,43.518394470214844,32.033477783203125,33.52031707763672,30.107168197631836,50.291622161865234,58.82407760620117
2014-03-24,39.15818786621094,60.57125473022461,15.263358116149902,43.375144958496094,32.007015228271484,33.48876953125,30.18892478942871,49.72974395751953,58.232948303222656
2014-03-25,39.374813079833984,61.115081787109375,15.24972915649414,43.77116012573242,32.20109939575195,33.733272552490234,30.315277099609375,50.170597076416016,57.8836784362793
2014-03-26,38.80826950073242,60.829219818115234,15.092931747436523,43.324588775634766,31.812923431396484,33.65438461303711,30.18892478942871,50.18791198730469,57.41795349121094
2014-03-27,38.699951171875,61.324222564697266,15.011128425598145,43.26560974121094,31.698232650756836,33.63074493408203,30.434186935424805,50.075523376464844,57.14030075073242
2014-03-28,38.96657943725586,62.09113693237305,15.072482109069824,43.585792541503906,31.821735382080078,33.71749496459961,30.47878646850586,49.88534927368164,57.57020568847656
2014-03-31,39.3914680480957,62.09113693237305,15.229269981384277,44.091331481933594,32.06875991821289,33.96200180053711,30.813230514526367,50.55959701538086,57.96427917480469
2014-04-01,39.608097076416016,62.46061706542969,15.256540298461914,44.403079986572266,32.4481201171875,33.90678405761719,30.597686767578125,50.879425048828125,58.77033233642578
2014-04-02,39.899696350097656,62.68375015258789,15.290627479553223,44.71482467651367,32.46575927734375,33.94621658325195,30.55310821533203,51.10417175292969,59.164405822753906
2014-04-03,39.94969177246094,63.08810806274414,15.263358116149902,44.7822380065918,32.306968688964844,33.985652923583984,30.64971923828125,50.991798400878906,58.8778076171875
2014-04-04,39.441463470458984,62.85802459716797,15.113382339477539,44.26826858520508,31.68940544128418,33.8752326965332,30.813230514526367,50.14467239379883,57.90159225463867
2014-04-07,38.86659622192383,61.80528259277344,14.881604194641113,43.636356353759766,31.442384719848633,33.90678405761719,30.761199951171875,49.6433219909668,56.77310562133789
2014-04-08,39.01655578613281,62.42577362060547,14.902055740356445,43.636356353759766,31.724693298339844,34.080299377441406,31.19969367980957,49.2370491027832,57.3463020324707
2014-04-09,39.608097076416016,62.71161651611328,15.031582832336426,44.19244384765625,32.14815902709961,34.23016357421875,31.132808685302734,50.291622161865234,57.96427917480469
2014-04-10,38.81659698486328,61.84014129638672,14.683911323547363,43.31618118286133,31.4070987701416,33.89100646972656,31.013885498046875,48.61466979980469,56.522335052490234
2014-04-11,38.35002136230469,61.665855407714844,14.50666618347168,42.886470794677734,31.0542049407959,33.71749496459961,30.984155654907227,48.156517028808594,55.74315643310547
2014-04-14,38.658302307128906,62.509456634521484,14.622553825378418,43.13081741333008,31.362987518310547,33.985652923583984,31.169963836669922,48.42448425292969,56.182003021240234
2014-04-15,38.891578674316406,63.3460693359375,14.758894920349121,43.43413162231445,31.52178955078125,34.072410583496094,31.601015090942383,48.94314193725586,56.25364685058594
2014-04-16,39.466453552246094,64.10597229003906,14.874788284301758,44.099761962890625,31.8305721282959,34.4036750793457,31.831424713134766,49.1851692199707,57.04179382324219
2014-04-17,39.5914306640625,64.69161987304688,14.902055740356445,44.44519805908203,31.78645133972168,34.411556243896484,31.437509536743164,49.17652893066406,57.11344528198242
2014-04-21,39.599769592285156,65.1308364868164,14.888420104980469,44.571590423583984,31.90995979309082,34.427337646484375,31.400354385375977,49.764347076416016,57.26569747924805
2014-04-22,39.741397857666016,65.0262680053711,14.99067211151123,44.596866607666016,32.04228973388672,34.411556243896484,31.444944381713867,50.30891036987305,57.7582893371582
2014-04-23,39.749732971191406,65.36787414550781,15.024760246276855,44.765384674072266,31.698232650756836,34.356361389160156,31.459808349609375,50.058231353759766,57.48960494995117
2014-04-24,39.57477569580078,65.38878631591797,15.01794147491455,44.681129455566406,31.945253372192383,34.49043273925781,31.675342559814453,49.980430603027344,57.80306625366211
2014-04-25,39.2914924621582,64.99837493896484,14.895235061645508,44.242984771728516,31.539445877075195,34.53774642944336,32.03950881958008,49.60873794555664,56.8178825378418
2014-04-28,39.12486267089844,65.10993194580078,14.80661678314209,44.26826858520508,31.839385986328125,34.93211364746094,32.19559097290039,49.902652740478516,56.674591064453125
2014-04-29,39.399810791015625,65.40972137451172,14.949775695800781,44.38623046875,32.05995178222656,34.782264709472656,32.06181335449219,50.196537017822266,56.934326171875
2014-04-30,39.716400146484375,65.35396575927734,14.970227241516113,44.681129455566406,32.1569938659668,34.8926887512207,32.11383056640625,50.23976135253906,57.1761360168457
2014-05-01,39.466453552246094,65.20752716064453,14.997488975524902,44.571590423583984,32.19228744506836,34.86113739013672,32.24760437011719,50.35214614868164,57.400047302246094
2014-05-02,39.61642074584961,65.3399887084961,14.99067211151123,44.504188537597656,32.10405349731445,34.86113739013672,31.58615493774414,49.91994094848633,57.5433349609375
2014-05-05,39.83306121826172,65.64678192138672,14.9293212890625,44.596866607666016,32.27167510986328,34.782264709472656,31.868572235107422,50.24839782714844,57.59707260131836
2014-05-06,39.633087158203125,65.7443618774414,14.717999458312988,44.25984573364258,31.90995979309082,34.56141662597656,31.712507247924805,49.80754852294922,56.77310562133789
2014-05-07,39.94136428833008,66.31605529785156,14.915690422058105,44.639007568359375,31.92760467529297,34.8926887512207,32.225318908691406,49.945858001708984,56.70146560668945
2014-05-08,39.783058166503906,65.36787414550781,14.95659065246582,44.63056564331055,32.01584243774414,34.94001007080078,31.875995635986328,49.677886962890625,56.862674713134766
2014-05-09,39.783058166503906,65.30513763427734,14.949775695800781,44.66427230834961,32.051124572753906,35.10562515258789,31.40778923034668,49.980430603027344,57.1761360168457
2014-05-12,40.29129409790039,65.76528930664062,15.099746704101562,45.32990264892578,32.483402252197266,35.13717269897461,31.11794090270996,50.49044418334961,57.89263153076172
2014-05-13,40.324607849121094,66.00929260253906,15.0861177444458,45.405731201171875,32.50105285644531,35.20816421508789,31.192262649536133,50.5682373046875,57.73142623901367
2014-05-14,40.33293914794922,66.03719329833984,14.977039337158203,45.06869888305664,32.35106658935547,35.01887130737305,31.34832763671875,50.60280990600586,57.086570739746094
2014-05-15,39.76639175415039,65.28421783447266,14.80661678314209,44.672698974609375,32.1569938659668,34.711265563964844,31.22198486328125,50.09281539916992,56.674591064453125
2014-05-16,39.90803527832031,65.11691284179688,14.827064514160156,44.7316780090332,32.35990905761719,34.92422866821289,31.3185977935791,50.26570510864258,57.09552764892578
2014-05-19,40.074649810791016,65.319091796875,14.902055740356445,44.90861892700195,32.571624755859375,34.85323715209961,30.83551597595215,50.576881408691406,57.35525894165039
2014-05-20,39.85803985595703,65.1308364868164,14.813433647155762,44.310401916503906,32.38637161254883,34.72705078125,30.83551597595215,50.257057189941406,56.83580017089844
2014-05-21,40.04133987426758,65.83500671386719,14.908878326416016,44.74854278564453,32.60691833496094,34.92422866821289,30.85781478881836,50.68060302734375,57.52543640136719
2014-05-22,40.13298034667969,65.77226257324219,14.977039337158203,44.832786560058594,32.66866683959961,34.8690185546875,31.11050796508789,50.983150482177734,57.82994079589844
2014-05-23,40.47457504272461,65.63980102539062,15.024760246276855,45.1192626953125,32.942169189453125,34.92422866821289,31.036176681518555,51.009090423583984,58.286705017089844
2014-05-27,40.47457504272461,65.821044921875,15.154284477233887,45.35519027709961,33.2244758605957,35.01887130737305,31.28143882751465,51.28571319580078,58.59120559692383
2014-05-28,40.491241455078125,65.9326171875,15.127019882202148,45.388893127441406,33.13625717163086,34.971553802490234,31.467239379882812,51.138755798339844,58.528526306152344
2014-05-29,40.89948272705078,66.49732971191406,15.161102294921875,45.574249267578125,33.33033752441406,35.247596740722656,31.556425094604492,51.54503631591797,58.77033233642578
2014-05-30,40.891151428222656,66.44853973388672,15.195191383361816,45.54054260253906,33.365631103515625,35.52363967895508,31.7645320892334,51.683326721191406,58.82407760620117
2014-06-02,41.05778121948242,66.3648452758789,15.236091613769531,45.734336853027344,33.31269836425781,35.4368782043457,31.757083892822266,51.75248336791992,59.02109909057617
2014-06-03,40.966129302978516,66.59492492675781,15.256540298461914,45.68377685546875,33.259765625,35.310691833496094,31.875995635986328,51.847572326660156,58.91362380981445
2014-06-04,41.03278350830078,66.5600814819336,15.29744815826416,45.67533874511719,33.32151412963867,35.4368782043457,31.86113739013672,51.99452590942383,59.200233459472656
2014-06-05,41.22441482543945,66.94351196289062,15.44059944152832,46.13876724243164,33.54207992553711,35.578857421875,32.12870788574219,52.0550422668457,59.58533477783203
2014-06-06,41.424373626708984,67.49429321289062,15.542854309082031,46.602176666259766,33.69205856323242,35.67350387573242,32.0172119140625,52.0031623840332,59.934627532958984
2014-06-09,41.316062927246094,67.59886932373047,15.611029624938965,46.83808517456055,33.79791259765625,35.6182861328125,31.801687240600586,51.73520278930664,59.95254135131836
2014-06-10,41.37437438964844,67.48733520507812,15.604211807250977,46.728553771972656,33.81557083129883,35.6182861328125,31.727367401123047,51.9080810546875,59.83612060546875
2014-06-11,41.141090393066406,67.7452621459961,15.501958847045898,46.383094787597656,33.73616409301758,35.52363967895508,31.326045989990234,51.847572326660156,59.656986236572266
2014-06-12,40.791175842285156,67.96839141845703,15.406511306762695,45.759605407714844,33.44502258300781,35.271263122558594,31.422658920288086,51.5882453918457,58.89570999145508
2014-06-13,40.94947814941406,68.61676788330078,15.413331031799316,45.91969299316406,33.63911437988281,35.26335525512695,31.623319625854492,51.54503631591797,58.92259979248047
2014-06-16,40.85781478881836,69.02809143066406,15.338346481323242,45.86914825439453,33.63911437988281,35.3974494934082,31.838855743408203,51.64875030517578,59.05692672729492
2014-06-17,40.94113540649414,68.97931671142578,15.49514102935791,45.995521545410156,33.71852111816406,35.3974494934082,31.79425048828125,51.6228141784668,59.28978729248047
2014-06-18,41.382713317871094,69.50220489501953,15.583762168884277,46.25672149658203,33.894954681396484,35.81547164916992,32.51517105102539,52.037742614746094,59.73759841918945
2014-06-19,41.29941177368164,69.9971923828125,15.563304901123047,46.37469482421875,33.83320236206055,36.020538330078125,32.782711029052734,52.21062469482422,59.59429931640625
2014-06-20,41.551353454589844,70.69339752197266,15.62490177154541,46.569366455078125,33.758758544921875,35.910160064697266,32.58332443237305,52.649662017822266,59.37146759033203
2014-06-23,41.609954833984375,70.94554901123047,15.659126281738281,46.29851150512695,33.85625457763672,35.71162796020508,32.47090148925781,52.450103759765625,59.44335174560547
2014-06-24,41.21653747558594,69.45366668701172,15.556467056274414,45.83298873901367,33.678993225097656,35.584571838378906,32.56833267211914,52.48480987548828,59.299598693847656
2014-06-25,41.54298782348633,69.97897338867188,15.570146560668945,45.87530517578125,33.81195068359375,35.52898406982422,32.68827438354492,53.057472229003906,59.8027458190918
2014-06-26,41.53459930419922,70.05602264404297,15.515398979187012,45.84144592285156,33.776485443115234,35.40191650390625,32.785709381103516,53.12688064575195,59.84765625
